Orthogroup,Contig
OG0047136,Ssid_DN263033_c0_seq4.p1
OG0047017,Ssid_DN263141_c0_seq20.p1
OG0044674,0
OG0047016,Ssid_DN259753_c0_seq1.p1
OG0015733,0
OG0019999,0
OG0019998,0
OG0015732,Ssid_DN257543_c0_seq1.p2
OG0019993,0
OG0019992,0
OG0019991,0
OG0019990,0
OG0019997,0
OG0015731,0
OG0019995,0
OG0019994,0
OG0015730,0
OG0044675,0
OG0015737,0
OG0047131,0
OG0047027,Ssid_DN263713_c0_seq2.p1
OG0015736,0
OG0015298,0
OG0015735,Ssid_DN263490_c0_seq2.p1
OG0015294,0
OG0015295,0
OG0015296,0
OG0015297,Ssid_DN262413_c0_seq4.p1
OG0015290,0
OG0015291,0
OG0015292,0
OG0015293,0
OG0043712,0
OG0024499,0
OG0044676,0
OG0031888,Ssid_DN251140_c0_seq2.p1
OG0031696,0
OG0043710,0
OG0043711,0
OG0044979,0
OG0044978,0
OG0044977,0
OG0044976,0
OG0044975,0
OG0044974,0
OG0044973,0
OG0044972,0
OG0044971,0
OG0044970,0
OG0038431,0
OG0038430,0
OG0038433,0
OG0038432,0
OG0038435,0
OG0038434,0
OG0038437,0
OG0038436,0
OG0038439,0
OG0038438,0
OG0046943,Ssid_DN257002_c0_seq6.p1
OG0023835,0
OG0023834,0
OG0023837,0
OG0023836,0
OG0023831,0
OG0023830,0
OG0023833,0
OG0023832,0
OG0031719,0
OG0031718,0
OG0023839,0
OG0023838,0
OG0044670,0
OG0039524,0
OG0039525,0
OG0039526,0
OG0039527,0
OG0039520,0
OG0039521,0
OG0031694,0
OG0039523,0
OG0039528,0
OG0039529,0
OG0017124,0
OG0017125,0
OG0017126,Ssid_DN259933_c0_seq1.p1
OG0017127,Ssid_DN252032_c0_seq1.p1
OG0040064,Ssid_DN247510_c0_seq1.p1
OG0017120,Ssid_DN251520_c0_seq1.p2
OG0017121,0
OG0012334,Ssid_DN257176_c0_seq46.p1
OG0020568,0
OG0020569,0
OG0020566,0
OG0020567,0
OG0020564,Ssid_DN280466_c0_seq1.p1
OG0020565,0
OG0020562,0
OG0020563,0
OG0020560,0
OG0020561,0
OG0031692,0
OG0041574,0
OG0044673,0
OG0026924,0
OG0026925,0
OG0026926,0
OG0026927,0
OG0026920,0
OG0026921,0
OG0026922,0
OG0026923,0
OG0026928,0
OG0026929,0
OG0039380,0
OG0039381,0
OG0039382,0
OG0039383,0
OG0039384,0
OG0039385,0
OG0039146,0
OG0039387,0
OG0039388,0
OG0039389,0
OG0046535,0
OG0046534,Ssid_DN248635_c0_seq1.p2
OG0046537,0
OG0046536,0
OG0041576,0
OG0046530,0
OG0046533,0
OG0046532,0
OG0046539,0
OG0046538,0
OG0028614,0
OG0039147,0
OG0033840,0
OG0041577,0
OG0033844,0
OG0028085,0
OG0028084,0
OG0033846,0
OG0028087,0
OG0038052,0
OG0027031,0
OG0027030,0
OG0027033,0
OG0027032,0
OG0027035,0
OG0027034,0
OG0027037,Ssid_DN255531_c4_seq3.p1
OG0027036,0
OG0027039,0
OG0027038,0
OG0038050,0
OG0028080,0
OG0028265,0
OG0028083,0
OG0028264,0
OG0028082,0
OG0028267,0
OG0041571,0
OG0038267,0
OG0028266,0
OG0028261,Ssid_DN185245_c0_seq3.p1
OG0028617,0
OG0028260,0
OG0026551,0
OG0028263,0
OG0036806,Ssid_DN253575_c0_seq1.p2
OG0037053,0
OG0028262,Ssid_DN258796_c0_seq6.p1
OG0041572,0
OG0036807,0
OG0031992,Ssid_DN246743_c0_seq1.p1
OG0036804,0
OG0028610,0
OG0044679,0
OG0026076,0
OG0026077,0
OG0026074,0
OG0026075,0
OG0026072,Ssid_DN259411_c0_seq1.p2
OG0026073,0
OG0026070,Ssid_DN262858_c1_seq1.p1
OG0026071,Ssid_DN255541_c0_seq8.p1
OG0041573,0
OG0026078,0
OG0026079,0
OG0029983,0
OG0031998,Ssid_DN258412_c0_seq1.p1
OG0028611,0
OG0028612,0
OG0004379,0
OG0004378,Ssid_DN257699_c0_seq3.p1
OG0004375,Ssid_DN249195_c1_seq18.p1
OG0004374,Ssid_DN225840_c0_seq3.p1
OG0004377,Ssid_DN235296_c0_seq1.p1
OG0004376,Ssid_DN288591_c0_seq1.p1
OG0004371,Ssid_DN245549_c0_seq3.p2
OG0004371,Ssid_DN259905_c0_seq1.p1
OG0004370,0
OG0004373,Ssid_DN158912_c0_seq1.p1
OG0004372,Ssid_DN191133_c0_seq1.p1
OG0028613,Ssid_DN346505_c0_seq1.p1
OG0034311,Ssid_DN247379_c0_seq1.p2
OG0018107,0
OG0018106,Ssid_DN253160_c0_seq4.p1
OG0018106,Ssid_DN253160_c0_seq4.p2
OG0018105,Ssid_DN257463_c0_seq3.p1
OG0018104,0
OG0018103,Ssid_DN251433_c0_seq1.p1
OG0018102,0
OG0018101,Ssid_DN258230_c0_seq2.p1
OG0018100,Ssid_DN256976_c0_seq4.p2
OG0018109,0
OG0018108,0
OG0025529,0
OG0025528,Ssid_DN258788_c0_seq2.p3
OG0030531,0
OG0025521,0
OG0025520,Ssid_DN251331_c0_seq2.p1
OG0025523,0
OG0025522,0
OG0025525,0
OG0025524,0
OG0025527,0
OG0025526,0
OG0030533,0
OG0015899,Ssid_DN258379_c0_seq1.p1
OG0039992,0
OG0030538,0
OG0030539,0
OG0023454,0
OG0028559,0
OG0028558,0
OG0028553,0
OG0028552,0
OG0028551,0
OG0028550,0
OG0028557,0
OG0028556,0
OG0028555,0
OG0028554,0
OG0005967,Ssid_DN239450_c0_seq1.p1
OG0005967,Ssid_DN239450_c0_seq1.p2
OG0005966,0
OG0005965,0
OG0005964,0
OG0005963,0
OG0005962,Ssid_DN226575_c0_seq1.p1
OG0005961,0
OG0005960,0
OG0019764,0
OG0019765,0
OG0019766,0
OG0019767,0
OG0019760,0
OG0019761,0
OG0005969,0
OG0019763,0
OG0028836,0
OG0034978,Ssid_DN237875_c0_seq1.p1
OG0034979,0
OG0034974,0
OG0034975,0
OG0034976,0
OG0034977,0
OG0034970,0
OG0034971,0
OG0034972,0
OG0034973,0
OG0031483,Ssid_DN263788_c0_seq6.p1
OG0043126,0
OG0031482,0
OG0021316,0
OG0021317,0
OG0021314,0
OG0021315,0
OG0021312,Ssid_DN221466_c0_seq2.p2
OG0021313,0
OG0021310,0
OG0021311,0
OG0021318,0
OG0021319,0
OG0035599,0
OG0035598,0
OG0031489,0
OG0035591,0
OG0035590,0
OG0035593,Ssid_DN218349_c0_seq2.p1
OG0031488,0
OG0035595,0
OG0035594,0
OG0035597,0
OG0035596,0
OG0006265,Ssid_DN225700_c0_seq6.p1
OG0006264,Ssid_DN226157_c0_seq1.p1
OG0006267,Ssid_DN228973_c0_seq2.p1
OG0006266,Ssid_DN260842_c0_seq5.p1
OG0006261,Ssid_DN256736_c0_seq2.p1
OG0006260,Ssid_DN247191_c0_seq4.p1
OG0006263,0
OG0006262,Ssid_DN251566_c0_seq12.p1
OG0042029,0
OG0042028,0
OG0006269,Ssid_DN242280_c0_seq3.p1
OG0006268,Ssid_DN258117_c0_seq1.p1
OG0046265,Ssid_DN259978_c0_seq8.p1
OG0038653,0
OG0037999,0
OG0037998,0
OG0037997,Ssid_DN29878_c0_seq2.p1
OG0037996,0
OG0037995,0
OG0037994,0
OG0037993,0
OG0037992,0
OG0037991,0
OG0037990,0
OG0035629,0
OG0035628,0
OG0035627,0
OG0035626,0
OG0035625,0
OG0035624,0
OG0035623,0
OG0035622,0
OG0035621,0
OG0035620,0
OG0020049,0
OG0020048,0
OG0046343,0
OG0020041,0
OG0020040,0
OG0020043,0
OG0020042,0
OG0020045,0
OG0020044,0
OG0020047,0
OG0020046,0
OG0037665,0
OG0037664,0
OG0037667,0
OG0037666,0
OG0037661,0
OG0037660,0
OG0037663,0
OG0037662,0
OG0037669,0
OG0037668,0
OG0032019,Ssid_DN228282_c0_seq1.p1
OG0032018,0
OG0032015,0
OG0032014,0
OG0032017,0
OG0032016,0
OG0032011,Ssid_DN262698_c1_seq1.p1
OG0032010,0
OG0032013,0
OG0032012,0
OG0041480,0
OG0041481,0
OG0004811,Ssid_DN208419_c0_seq1.p1
OG0004811,Ssid_DN252155_c0_seq1.p1
OG0041482,0
OG0045552,0
OG0045553,0
OG0045550,0
OG0041483,0
OG0045556,0
OG0045557,0
OG0045554,0
OG0045555,0
OG0041484,0
OG0045558,0
OG0045559,0
OG0044189,0
OG0041485,0
OG0043868,0
OG0043869,0
OG0041486,0
OG0043860,0
OG0043861,0
OG0043862,0
OG0041487,0
OG0043864,0
OG0043865,0
OG0043866,0
OG0043867,0
OG0045088,0
OG0045089,0
OG0045080,0
OG0045081,0
OG0045082,0
OG0045083,0
OG0045084,0
OG0045085,0
OG0045086,0
OG0045087,0
OG0007619,Ssid_DN255418_c0_seq1.p1
OG0007619,Ssid_DN255418_c0_seq1.p2
OG0007618,0
OG0007617,0
OG0007616,Ssid_DN260592_c0_seq2.p1
OG0007615,0
OG0007614,Ssid_DN217702_c0_seq1.p1
OG0007614,Ssid_DN247978_c0_seq2.p1
OG0007613,Ssid_DN258033_c0_seq1.p1
OG0007613,Ssid_DN258468_c0_seq1.p1
OG0007613,Ssid_DN260449_c0_seq3.p1
OG0007612,Ssid_DN213469_c0_seq1.p1
OG0007612,Ssid_DN254776_c0_seq1.p1
OG0007611,0
OG0007610,0
OG0008502,0
OG0008503,0
OG0008500,Ssid_DN301296_c0_seq1.p1
OG0008501,0
OG0008506,Ssid_DN185113_c0_seq1.p1
OG0008507,0
OG0008504,Ssid_DN37619_c0_seq1.p1
OG0008505,0
OG0008508,0
OG0008509,0
OG0005105,0
OG0005104,Ssid_DN185499_c0_seq1.p1
OG0005104,Ssid_DN245896_c0_seq1.p1
OG0005107,0
OG0005106,0
OG0005101,Ssid_DN229714_c0_seq1.p1
OG0005100,Ssid_DN94634_c0_seq1.p1
OG0005103,Ssid_DN244942_c0_seq1.p1
OG0005102,Ssid_DN158989_c0_seq1.p1
OG0041709,0
OG0041708,0
OG0005109,0
OG0005108,0
OG0045712,0
OG0044017,0
OG0032909,0
OG0032908,0
OG0032907,0
OG0032906,0
OG0032905,0
OG0032904,0
OG0032903,0
OG0032902,0
OG0032901,0
OG0032900,0
OG0044340,0
OG0046348,0
OG0023698,0
OG0044341,0
OG0036318,0
OG0003626,0
OG0003627,0
OG0003624,0
OG0003625,Ssid_DN241216_c0_seq5.p1
OG0003622,0
OG0003623,Ssid_DN257325_c0_seq29.p2
OG0003620,0
OG0003621,Ssid_DN262951_c0_seq2.p1
OG0010358,Ssid_DN253633_c1_seq2.p1
OG0010359,Ssid_DN253612_c0_seq1.p1
OG0000948,0
OG0003628,0
OG0003629,0
OG0000949,Ssid_DN214539_c0_seq1.p1
OG0000949,Ssid_DN249329_c0_seq9.p1
OG0043161,0
OG0043160,0
OG0043163,0
OG0043162,0
OG0010688,Ssid_DN248050_c0_seq2.p1
OG0010689,Ssid_DN258854_c0_seq1.p1
OG0010689,Ssid_DN258854_c0_seq1.p2
OG0028339,0
OG0028338,Ssid_DN170270_c0_seq2.p1
OG0010680,Ssid_DN251315_c0_seq1.p1
OG0010681,Ssid_DN248333_c1_seq1.p1
OG0010682,Ssid_DN243649_c0_seq1.p1
OG0010683,Ssid_DN243362_c1_seq2.p1
OG0010684,Ssid_DN256248_c0_seq2.p1
OG0010685,Ssid_DN252792_c0_seq2.p1
OG0010686,Ssid_DN246292_c0_seq1.p1
OG0010687,Ssid_DN261608_c0_seq3.p1
OG0044344,0
OG0000946,0
OG0000947,Ssid_DN228773_c0_seq1.p1
OG0000947,Ssid_DN246450_c0_seq1.p1
OG0034505,0
OG0034504,0
OG0034507,0
OG0034506,0
OG0034501,0
OG0034500,0
OG0034503,Ssid_DN230368_c0_seq7.p1
OG0034502,0
OG0034509,0
OG0034508,0
OG0044345,0
OG0044346,0
OG0002579,Ssid_DN147585_c0_seq1.p1
OG0002579,Ssid_DN242647_c0_seq1.p1
OG0002578,Ssid_DN130639_c0_seq2.p1
OG0002578,Ssid_DN254462_c0_seq1.p1
OG0006992,Ssid_DN260548_c0_seq4.p2
OG0002571,Ssid_DN258755_c0_seq1.p1
OG0002570,Ssid_DN246471_c0_seq2.p1
OG0002573,Ssid_DN199897_c0_seq1.p1
OG0002573,Ssid_DN263321_c1_seq2.p1
OG0002572,Ssid_DN10994_c0_seq2.p1
OG0002572,Ssid_DN253832_c0_seq1.p1
OG0002572,Ssid_DN262039_c0_seq1.p1
OG0002575,Ssid_DN257730_c0_seq1.p1
OG0002574,Ssid_DN100212_c0_seq2.p1
OG0002574,Ssid_DN232028_c1_seq3.p1
OG0002574,Ssid_DN232028_c1_seq3.p2
OG0002577,Ssid_DN261581_c1_seq1.p1
OG0002577,Ssid_DN261581_c1_seq1.p2
OG0002576,Ssid_DN260017_c0_seq2.p1
OG0002576,Ssid_DN261009_c0_seq1.p1
OG0011085,Ssid_DN232726_c0_seq1.p1
OG0011084,Ssid_DN249332_c0_seq1.p1
OG0011087,Ssid_DN253968_c0_seq1.p1
OG0011086,Ssid_DN252242_c0_seq1.p1
OG0011081,Ssid_DN262427_c0_seq3.p1
OG0011080,Ssid_DN243261_c0_seq6.p1
OG0011083,Ssid_DN245685_c0_seq8.p1
OG0011082,Ssid_DN259610_c0_seq16.p1
OG0012260,Ssid_DN221627_c0_seq1.p1
OG0012261,Ssid_DN296916_c0_seq1.p1
OG0012262,Ssid_DN245039_c0_seq1.p2
OG0012263,0
OG0011089,Ssid_DN250580_c0_seq2.p1
OG0011088,Ssid_DN261154_c0_seq1.p1
OG0012266,0
OG0012267,0
OG0047114,0
OG0044577,0
OG0014786,0
OG0006995,Ssid_DN254502_c0_seq1.p1
OG0014781,0
OG0006994,Ssid_DN257394_c0_seq1.p1
OG0013176,0
OG0014783,Ssid_DN238456_c0_seq7.p1
OG0038991,0
OG0014782,0
OG0047115,Ssid_DN259525_c0_seq2.p1
OG0011559,0
OG0011558,0
OG0046049,0
OG0046048,0
OG0011553,Ssid_DN259444_c0_seq1.p1
OG0011552,Ssid_DN233800_c0_seq1.p2
OG0011551,Ssid_DN257847_c0_seq21.p1
OG0011550,Ssid_DN245842_c0_seq1.p1
OG0011557,0
OG0011556,Ssid_DN250281_c0_seq9.p2
OG0011555,Ssid_DN260403_c0_seq1.p1
OG0011554,0
OG0012198,Ssid_DN234819_c0_seq1.p1
OG0012198,Ssid_DN255685_c0_seq1.p1
OG0012199,Ssid_DN214294_c0_seq1.p1
OG0012199,Ssid_DN221131_c0_seq4.p1
OG0012196,0
OG0012197,Ssid_DN4066_c0_seq1.p1
OG0012194,0
OG0012195,Ssid_DN298048_c0_seq1.p1
OG0012192,Ssid_DN250644_c1_seq4.p1
OG0012192,Ssid_DN250644_c1_seq4.p2
OG0012193,Ssid_DN247600_c0_seq1.p1
OG0012190,Ssid_DN261339_c0_seq12.p1
OG0012191,Ssid_DN226288_c0_seq2.p1
OG0012191,Ssid_DN466995_c0_seq1.p1
OG0014693,0
OG0014692,0
OG0014691,0
OG0014690,0
OG0014697,0
OG0014696,0
OG0014695,0
OG0014694,0
OG0014699,0
OG0014698,Ssid_DN214378_c0_seq1.p1
OG0009668,Ssid_DN257903_c0_seq2.p1
OG0009669,Ssid_DN245880_c0_seq2.p1
OG0009660,Ssid_DN262921_c1_seq3.p1
OG0009661,Ssid_DN260645_c0_seq1.p1
OG0009662,0
OG0009663,Ssid_DN242233_c0_seq2.p1
OG0009664,Ssid_DN251746_c1_seq2.p1
OG0009665,Ssid_DN234526_c0_seq2.p1
OG0009666,Ssid_DN237010_c0_seq2.p1
OG0009666,Ssid_DN238613_c0_seq1.p1
OG0009667,0
OG0029525,Ssid_DN99966_c0_seq2.p1
OG0029524,Ssid_DN257158_c0_seq2.p1
OG0029527,0
OG0029526,Ssid_DN44498_c0_seq1.p1
OG0029521,0
OG0029520,Ssid_DN215885_c0_seq1.p1
OG0029523,0
OG0029522,0
OG0047110,0
OG0029529,0
OG0029528,0
OG0025046,0
OG0040334,0
OG0009598,Ssid_DN248379_c0_seq1.p1
OG0009599,0
OG0009596,Ssid_DN253878_c0_seq1.p1
OG0009597,Ssid_DN241838_c0_seq1.p1
OG0009594,Ssid_DN233748_c0_seq1.p1
OG0009595,0
OG0009592,Ssid_DN254327_c0_seq2.p1
OG0009593,0
OG0009590,0
OG0009591,Ssid_DN224855_c0_seq1.p1
OG0025045,0
OG0025042,Ssid_DN227716_c0_seq1.p1
OG0025043,0
OG0016028,0
OG0016029,0
OG0025040,0
OG0016022,Ssid_DN255397_c0_seq1.p1
OG0016023,0
OG0016020,0
OG0016021,Ssid_DN291737_c0_seq1.p1
OG0016026,Ssid_DN242003_c0_seq23.p1
OG0016027,Ssid_DN261586_c0_seq2.p1
OG0016024,Ssid_DN258035_c0_seq10.p1
OG0016025,0
OG0040014,0
OG0007969,0
OG0047113,Ssid_DN93423_c0_seq1.p1
OG0040015,0
OG0007968,0
OG0026278,Ssid_DN260741_c1_seq1.p1
OG0026279,0
OG0026270,0
OG0026271,Ssid_DN255857_c0_seq1.p1
OG0026272,0
OG0026273,Ssid_DN255918_c0_seq4.p2
OG0026274,Ssid_DN263185_c0_seq3.p1
OG0026275,0
OG0026276,0
OG0026277,0
OG0022199,0
OG0022198,0
OG0022191,Ssid_DN55901_c0_seq1.p1
OG0022190,0
OG0022193,0
OG0022192,0
OG0022195,0
OG0022194,0
OG0022197,0
OG0022196,0
OG0017649,0
OG0017648,Ssid_DN353550_c0_seq1.p1
OG0017645,0
OG0017644,0
OG0017647,0
OG0017646,Ssid_DN122890_c0_seq1.p1
OG0017641,0
OG0017640,0
OG0017643,0
OG0017642,0
OG0028805,Ssid_DN294619_c0_seq1.p1
OG0040337,0
OG0035195,0
OG0023578,0
OG0023579,0
OG0035194,0
OG0023574,0
OG0023575,0
OG0023576,0
OG0023577,0
OG0023570,0
OG0023571,0
OG0023572,0
OG0023573,0
OG0026502,Ssid_DN217143_c0_seq1.p1
OG0035196,0
OG0022229,0
OG0022228,0
OG0022227,0
OG0022226,0
OG0022225,0
OG0022224,0
OG0022223,0
OG0022222,0
OG0022221,0
OG0022220,0
OG0026501,0
OG0035193,0
OG0040011,0
OG0026506,0
OG0035192,0
OG0026507,0
OG0026504,Ssid_DN263413_c0_seq2.p1
OG0026505,0
OG0044266,0
OG0040012,0
OG0039707,0
OG0040013,0
OG0019568,0
OG0019569,0
OG0019566,0
OG0019567,0
OG0019564,0
OG0019565,Ssid_DN258742_c0_seq2.p1
OG0019562,0
OG0019563,0
OG0019560,0
OG0019561,Ssid_DN19459_c0_seq2.p1
OG0024100,0
OG0024101,0
OG0024102,Ssid_DN25086_c0_seq1.p1
OG0024103,0
OG0024104,0
OG0024105,0
OG0024106,0
OG0024107,0
OG0024108,0
OG0024109,0
OG0021558,0
OG0021559,0
OG0030671,0
OG0030670,0
OG0030677,0
OG0030676,0
OG0030675,0
OG0030674,0
OG0021550,0
OG0021551,0
OG0021552,Ssid_DN231990_c0_seq3.p1
OG0021553,0
OG0021554,0
OG0021555,0
OG0021556,0
OG0021557,0
OG0038084,0
OG0038085,0
OG0038086,0
OG0038087,0
OG0038080,0
OG0038081,0
OG0038082,0
OG0038083,0
OG0040353,0
OG0038088,0
OG0038089,0
OG0044261,0
OG0040352,0
OG0044260,0
OG0021888,0
OG0021889,0
OG0021886,0
OG0021887,0
OG0021884,0
OG0021885,0
OG0021882,0
OG0021883,0
OG0021880,0
OG0021881,0
OG0040351,0
OG0040019,0
OG0027484,0
OG0027485,0
OG0027486,0
OG0027487,0
OG0027480,0
OG0027481,0
OG0027482,0
OG0027483,0
OG0027488,0
OG0027489,0
OG0031102,0
OG0031103,0
OG0020689,0
OG0020688,0
OG0031106,0
OG0031107,0
OG0031104,0
OG0031105,Ssid_DN237661_c0_seq1.p1
OG0020683,0
OG0020682,0
OG0020681,Ssid_DN88684_c0_seq1.p1
OG0020680,0
OG0020687,0
OG0020686,0
OG0020685,0
OG0020684,0
OG0037467,0
OG0037466,0
OG0037465,0
OG0037464,0
OG0037463,0
OG0037462,0
OG0037461,0
OG0037460,0
OG0037469,0
OG0019996,0
OG0006104,0
OG0006105,Ssid_DN249254_c0_seq4.p1
OG0006106,0
OG0006107,Ssid_DN257838_c0_seq1.p2
OG0006100,Ssid_DN320745_c0_seq1.p1
OG0006101,0
OG0006102,Ssid_DN239186_c0_seq1.p1
OG0006103,Ssid_DN258618_c0_seq1.p1
OG0006108,0
OG0006109,0
OG0040355,0
OG0042135,0
OG0042134,0
OG0042137,0
OG0042136,0
OG0042131,0
OG0040354,0
OG0042130,0
OG0041756,0
OG0042133,0
OG0033011,0
OG0044501,0
OG0005747,0
OG0005746,0
OG0005745,0
OG0005744,0
OG0005743,0
OG0005742,Ssid_DN283211_c0_seq1.p1
OG0005741,Ssid_DN256665_c0_seq3.p1
OG0005740,0
OG0010703,Ssid_DN237653_c0_seq1.p1
OG0005749,0
OG0005748,0
OG0001457,0
OG0001456,Ssid_DN209291_c0_seq2.p1
OG0001455,Ssid_DN196697_c0_seq1.p1
OG0001455,Ssid_DN245226_c0_seq1.p1
OG0001454,Ssid_DN251343_c0_seq2.p1
OG0001453,0
OG0001452,0
OG0001451,0
OG0001450,Ssid_DN260868_c0_seq2.p1
OG0010705,Ssid_DN186490_c0_seq1.p1
OG0001459,Ssid_DN234011_c0_seq1.p1
OG0001459,Ssid_DN238302_c0_seq1.p1
OG0001459,Ssid_DN257377_c1_seq2.p1
OG0001458,Ssid_DN259740_c0_seq1.p1
OG0010707,Ssid_DN250666_c0_seq1.p1
OG0010706,0
OG0044505,0
OG0033614,0
OG0033615,0
OG0033616,0
OG0033617,0
OG0033610,0
OG0033611,0
OG0033612,Ssid_DN187489_c0_seq1.p1
OG0033613,0
OG0033618,0
OG0033619,0
OG0034388,0
OG0034383,Ssid_DN178692_c0_seq1.p1
OG0034382,Ssid_DN251006_c0_seq1.p1
OG0034381,0
OG0034380,Ssid_DN248899_c0_seq1.p2
OG0042318,0
OG0034387,0
OG0034386,0
OG0034385,0
OG0034384,0
OG0045953,0
OG0046342,0
OG0031920,0
OG0031921,Ssid_DN14824_c0_seq2.p1
OG0031922,0
OG0031923,Ssid_DN92994_c0_seq1.p1
OG0031924,0
OG0031925,0
OG0031926,0
OG0031927,Ssid_DN247823_c0_seq1.p1
OG0031928,0
OG0031929,0
OG0018316,0
OG0018317,Ssid_DN274263_c0_seq1.p1
OG0018314,Ssid_DN325339_c0_seq1.p1
OG0018315,0
OG0018312,Ssid_DN262392_c0_seq8.p1
OG0018313,0
OG0018310,0
OG0018311,0
OG0032598,0
OG0018318,Ssid_DN157663_c0_seq1.p1
OG0018319,Ssid_DN262324_c0_seq1.p1
OG0042683,0
OG0042682,0
OG0016404,0
OG0016405,Ssid_DN256867_c0_seq7.p2
OG0032590,0
OG0016406,Ssid_DN251351_c0_seq5.p2
OG0032591,0
OG0016407,Ssid_DN212376_c0_seq1.p1
OG0016400,0
OG0042689,0
OG0016401,Ssid_DN167557_c0_seq2.p1
OG0042688,0
OG0016402,Ssid_DN238400_c0_seq1.p1
OG0016403,Ssid_DN247816_c0_seq2.p1
OG0042986,0
OG0042987,0
OG0042980,0
OG0042981,0
OG0043239,0
OG0043238,0
OG0007079,Ssid_DN253845_c0_seq8.p1
OG0007079,Ssid_DN253845_c0_seq8.p2
OG0007079,Ssid_DN260054_c1_seq2.p1
OG0007078,Ssid_DN261331_c0_seq1.p1
OG0007077,Ssid_DN258371_c0_seq2.p1
OG0007076,Ssid_DN254237_c0_seq1.p1
OG0007075,Ssid_DN254492_c2_seq2.p2
OG0007074,Ssid_DN258372_c1_seq3.p1
OG0007074,Ssid_DN258372_c1_seq3.p2
OG0007073,Ssid_DN257681_c0_seq2.p1
OG0007073,Ssid_DN262672_c1_seq2.p1
OG0007072,Ssid_DN260974_c0_seq5.p1
OG0007071,Ssid_DN210954_c0_seq1.p1
